date,facet,party,value,lower,upper
2020-05-02,1,lab,0.330978202,0.307854125,0.35267981
2020-05-02,2,lib,0.074057835,0.065906505,0.082616639
2020-05-02,2,green,0.036761896,0.03160505,0.042903413
2020-05-02,2,ukip,0.009382652,0.007344823,0.011934222
2020-05-03,1,con,0.483454724,0.456716624,0.509959316
2020-05-03,1,lab,0.332724376,0.309793217,0.354575277
2020-05-03,2,lib,0.073991446,0.065894085,0.082394508
2020-05-03,2,green,0.036816247,0.031677605,0.042964889
2020-05-03,2,ukip,0.009518653,0.007473955,0.012124836
2020-05-05,1,con,0.481457878,0.454686737,0.507977063
2020-05-05,1,lab,0.334589013,0.31175367,0.356659385
2020-05-05,2,lib,0.07392255,0.065885296,0.082400367
2020-05-05,2,green,0.036868263,0.031721719,0.043076805
2020-05-05,2,ukip,0.009679562,0.00760755,0.012321867
2020-05-06,1,con,0.479349617,0.452780029,0.505802683
2020-05-06,1,lab,0.336447459,0.313482499,0.358563497
2020-05-06,2,lib,0.073863079,0.065866116,0.082320789
2020-05-06,2,green,0.03692711,0.031719065,0.043077848
2020-05-06,2,ukip,0.00984239,0.007746706,0.012522051
2020-05-08,1,con,0.477068029,0.450441226,0.503576066
2020-05-08,1,lab,0.338316734,0.315296513,0.360371457
2020-05-08,2,lib,0.073794211,0.065897423,0.082253793
2020-05-08,2,green,0.037012324,0.031751523,0.043112148
2020-05-08,2,ukip,0.010006827,0.007890376,0.012741586
2020-05-10,1,con,0.474592959,0.448327362,0.501215956
2020-05-10,1,lab,0.340199473,0.317250931,0.362437254
2020-05-10,2,lib,0.07379567,0.065863766,0.082163808
2020-05-10,2,green,0.037098697,0.031833133,0.043154316
2020-05-10,2,ukip,0.010188328,0.008036472,0.01295891
2020-05-11,1,con,0.472213914,0.446114667,0.498816754
2020-05-11,1,lab,0.342191212,0.319181415,0.364389137
2020-05-11,2,lib,0.073754861,0.065853819,0.082051201
2020-05-11,2,green,0.037194685,0.031925806,0.043196128
2020-05-11,2,ukip,0.010373154,0.008219571,0.013188554
2020-05-13,1,con,0.469708803,0.443660613,0.496240198
2020-05-13,1,lab,0.344164716,0.321191942,0.366248886
2020-05-13,2,lib,0.07373864,0.065859099,0.082080153
2020-05-13,2,green,0.037270778,0.031986231,0.043258785
2020-05-13,2,ukip,0.010558676,0.008383339,0.0134147
2020-05-14,1,con,0.467173931,0.441722605,0.493563385
2020-05-14,1,lab,0.346139945,0.323029821,0.36804404
2020-05-14,2,lib,0.073721088,0.065889995,0.082099552
2020-05-14,2,green,0.0373633,0.03201502,0.043320154
2020-05-14,2,ukip,0.010747296,0.008537676,0.013650385
2020-05-16,1,con,0.464685643,0.439414578,0.490621652
2020-05-16,1,lab,0.348030826,0.325223885,0.370031508
2020-05-16,2,lib,0.073724359,0.065917271,0.082252962
2020-05-16,2,green,0.037435421,0.032055076,0.043424098
2020-05-16,2,ukip,0.01094789,0.00872256,0.013944472
2020-05-17,1,con,0.462271061,0.436974803,0.488220544
2020-05-17,1,lab,0.350022802,0.327149175,0.372121737
2020-05-17,2,lib,0.073683978,0.065954673,0.082153309
2020-05-17,2,green,0.037524134,0.03215491,0.04349905
2020-05-17,2,ukip,0.011157648,0.00887911,0.014258199
2020-05-19,1,con,0.459810039,0.434888437,0.48609306
2020-05-19,1,lab,0.351897335,0.329163609,0.373952138
2020-05-19,2,lib,0.073705896,0.065980189,0.082162177
2020-05-19,2,green,0.037621063,0.032267298,0.043540474
2020-05-19,2,ukip,0.011391751,0.009060992,0.014509789
2020-05-20,1,con,0.457431213,0.432648756,0.483793862
2020-05-20,1,lab,0.353744983,0.331169527,0.375396437
2020-05-20,2,lib,0.073762724,0.066022801,0.082192863
2020-05-20,2,green,0.037703529,0.032344465,0.043666623
2020-05-20,2,ukip,0.011617501,0.009239085,0.014803591
2020-05-22,1,con,0.455046618,0.430731716,0.481470469
2020-05-22,1,lab,0.355567442,0.332807975,0.377301636
2020-05-22,2,lib,0.073841718,0.066019501,0.082220573
2020-05-22,2,green,0.03781673,0.032427931,0.043796463
2020-05-22,2,ukip,0.011847724,0.009412873,0.015061879
2020-05-23,1,con,0.452615318,0.428541119,0.47929907
2020-05-23,1,lab,0.357228312,0.334608459,0.37938427
2020-05-23,2,lib,0.073846264,0.066087737,0.082178693
2020-05-23,2,green,0.037890326,0.032515105,0.043886647
2020-05-23,2,ukip,0.012065797,0.009580335,0.0153414
2020-05-25,1,con,0.45031313,0.426398904,0.477074744
2020-05-25,1,lab,0.358965762,0.336206412,0.38101016
2020-05-25,2,lib,0.073849172,0.066043088,0.082152042
2020-05-25,2,green,0.037985034,0.032590959,0.044001225
2020-05-25,2,ukip,0.012279033,0.009745955,0.015570771
2020-05-26,1,con,0.448288774,0.424309403,0.474925902
2020-05-26,1,lab,0.360671185,0.337699734,0.382404596
2020-05-26,2,lib,0.073884033,0.066034945,0.082071054
2020-05-26,2,green,0.038053396,0.03269766,0.044121587
2020-05-26,2,ukip,0.012503104,0.009928805,0.015898284
2020-05-28,1,con,0.446208986,0.422361954,0.47309466
2020-05-28,1,lab,0.362180101,0.339190908,0.383790504
2020-05-28,2,lib,0.073910455,0.066053058,0.082047247
2020-05-28,2,green,0.038157791,0.032876423,0.044200506
2020-05-28,2,ukip,0.012744993,0.010122865,0.016197476
2020-05-29,1,con,0.444226075,0.420668301,0.471267601
2020-05-29,1,lab,0.36366535,0.340921106,0.385230418
2020-05-29,2,lib,0.07389039,0.066017362,0.082082699
2020-05-29,2,green,0.038266761,0.032980007,0.04428594
2020-05-29,2,ukip,0.012966727,0.010271196,0.016456382
2020-05-31,1,con,0.442432231,0.418859938,0.469585439
2020-05-31,1,lab,0.365021282,0.342118888,0.386813236
2020-05-31,2,lib,0.073902714,0.066080286,0.08208022
2020-05-31,2,green,0.038345979,0.033062877,0.044403474
2020-05-31,2,ukip,0.013200531,0.010414282,0.016760367
2020-06-01,1,con,0.440773801,0.417001877,0.467792871
2020-06-01,1,lab,0.36623579,0.343350918,0.388156574
2020-06-01,2,lib,0.073899582,0.066104534,0.082060618
2020-06-01,2,green,0.038423608,0.033125136,0.044538027
2020-06-01,2,ukip,0.013414166,0.010551244,0.017047825
2020-06-03,1,con,0.439314611,0.415226535,0.465909106
2020-06-03,1,lab,0.367323374,0.344533997,0.389358736
2020-06-03,2,lib,0.073844737,0.066072638,0.082109092
2020-06-03,2,green,0.038509253,0.033177244,0.044626036
2020-06-03,2,ukip,0.013632953,0.010710117,0.017335013
2020-06-05,1,con,0.437904704,0.4138468,0.464441748
2020-06-05,1,lab,0.368387806,0.345590517,0.390491733
2020-06-05,2,lib,0.073840985,0.066018537,0.082106999
2020-06-05,2,green,0.038598813,0.033208651,0.044744241
2020-06-05,2,ukip,0.013851487,0.010851617,0.017603971
2020-06-06,1,con,0.436697095,0.412586884,0.462979001
2020-06-06,1,lab,0.369295561,0.346385249,0.391558734
2020-06-06,2,lib,0.073819664,0.065967124,0.082135774
2020-06-06,2,green,0.038654237,0.033258464,0.044787417
2020-06-06,2,ukip,0.014043943,0.010987165,0.017832941
2020-06-08,1,con,0.435542444,0.411303469,0.461638314
2020-06-08,1,lab,0.370148579,0.346919135,0.392264073
2020-06-08,2,lib,0.07376579,0.065993558,0.082119885
2020-06-08,2,green,0.038744636,0.03331222,0.044831011
2020-06-08,2,ukip,0.014242002,0.011143929,0.018086542
2020-06-09,1,con,0.434431304,0.409808943,0.460467449
2020-06-09,1,lab,0.370916261,0.347306571,0.392874297
2020-06-09,2,lib,0.073701604,0.065989879,0.08203148
2020-06-09,2,green,0.038804042,0.0333654,0.044875418
2020-06-09,2,ukip,0.014434194,0.011320854,0.018301388
2020-06-11,1,con,0.433444772,0.408405558,0.459496622
2020-06-11,1,lab,0.371612594,0.347784096,0.393559858
2020-06-11,2,lib,0.073647502,0.065899763,0.082036094
2020-06-11,2,green,0.038876646,0.033444252,0.044933427
2020-06-11,2,ukip,0.014618038,0.011494828,0.018518582
2020-06-12,1,con,0.432650524,0.407517704,0.458905363
2020-06-12,1,lab,0.372057165,0.348481008,0.394469048
2020-06-12,2,lib,0.073601007,0.065841719,0.082018941
2020-06-12,2,green,0.038949524,0.033534932,0.04499679
2020-06-12,2,ukip,0.014786636,0.011641885,0.018645359
2020-06-14,1,con,0.431823907,0.406889089,0.458222333
2020-06-14,1,lab,0.372463127,0.348984292,0.394908172
2020-06-14,2,lib,0.073558631,0.065670608,0.08198686
2020-06-14,2,green,0.039001275,0.033569362,0.04511495
2020-06-14,2,ukip,0.014966455,0.011787682,0.018847306
2020-06-15,1,con,0.43123572,0.406282126,0.457484299
2020-06-15,1,lab,0.372779956,0.34920742,0.395237876
2020-06-15,2,lib,0.073500394,0.065605908,0.081911074
2020-06-15,2,green,0.039053311,0.033643229,0.045221858
2020-06-15,2,ukip,0.01514997,0.011909747,0.019055837
2020-06-17,1,con,0.430706487,0.405422994,0.456800049
2020-06-17,1,lab,0.372934239,0.349456058,0.395534051
2020-06-17,2,lib,0.073416161,0.065572839,0.081926675
2020-06-17,2,green,0.03911236,0.03373883,0.045330231
2020-06-17,2,ukip,0.015304543,0.01202442,0.019263178
2020-06-18,1,con,0.430221083,0.404858332,0.456304176
2020-06-18,1,lab,0.373082609,0.349811192,0.395701581
2020-06-18,2,lib,0.073356808,0.06546594,0.081891303
2020-06-18,2,green,0.039195802,0.033772894,0.045410215
2020-06-18,2,ukip,0.015470055,0.012135467,0.019501658
2020-06-20,1,con,0.429958433,0.404364254,0.45610532
2020-06-20,1,lab,0.373178236,0.349733652,0.396029244
2020-06-20,2,lib,0.073267063,0.065358388,0.081850334
2020-06-20,2,green,0.03924542,0.033814993,0.045499079
2020-06-20,2,ukip,0.015628315,0.01228981,0.019701646
2020-06-21,1,con,0.429694346,0.404038,0.456149672
2020-06-21,1,lab,0.373236894,0.349732838,0.395999269
2020-06-21,2,lib,0.073194295,0.065240598,0.081794849
2020-06-21,2,green,0.039291024,0.033864699,0.045582526
2020-06-21,2,ukip,0.015801766,0.012445827,0.019930148
2020-06-23,1,con,0.429593037,0.403916396,0.455818354
2020-06-23,1,lab,0.373198267,0.349751152,0.395791785
2020-06-23,2,lib,0.073091114,0.065164581,0.081845467
2020-06-23,2,green,0.039379136,0.03392831,0.045650224
2020-06-23,2,ukip,0.015959483,0.012614901,0.020076793
2020-06-24,1,con,0.429485399,0.403696844,0.455528618
2020-06-24,1,lab,0.373171392,0.349613477,0.39601556
2020-06-24,2,lib,0.073017018,0.065065497,0.081845569
2020-06-24,2,green,0.039430801,0.033945893,0.045718705
2020-06-24,2,ukip,0.016083328,0.012737527,0.020197931
2020-06-26,1,con,0.429461571,0.403687585,0.455765484
2020-06-26,1,lab,0.373064683,0.349471974,0.396095636
2020-06-26,2,lib,0.072912687,0.065104158,0.08179803
2020-06-26,2,green,0.03949033,0.033987714,0.045738721
2020-06-26,2,ukip,0.016220748,0.012874535,0.020345448
2020-06-28,1,con,0.429220716,0.403666248,0.455803683
2020-06-28,1,lab,0.372836061,0.349421194,0.395920843
2020-06-28,2,lib,0.072818413,0.065055614,0.081626064
2020-06-28,2,green,0.039543182,0.034088666,0.045759968
2020-06-28,2,ukip,0.016364222,0.01297434,0.020504576
2020-06-29,1,con,0.429385117,0.403646733,0.4554798
2020-06-29,1,lab,0.372553444,0.349591148,0.395782928
2020-06-29,2,lib,0.072738595,0.065064809,0.081482625
2020-06-29,2,green,0.03959506,0.034172204,0.045837893
2020-06-29,2,ukip,0.016500804,0.013064348,0.02067974
2020-07-01,1,con,0.429438125,0.404170485,0.455485081
2020-07-01,1,lab,0.372255534,0.349331711,0.395266811
2020-07-01,2,lib,0.07263328,0.064978281,0.081323774
2020-07-01,2,green,0.039638441,0.034237643,0.045846146
2020-07-01,2,ukip,0.016622658,0.013162742,0.020846006
2020-07-02,1,con,0.42929164,0.404203599,0.455488652
2020-07-02,1,lab,0.371912784,0.348999212,0.395105164
2020-07-02,2,lib,0.072569557,0.064986802,0.081193014
2020-07-02,2,green,0.039690582,0.03428425,0.045930233
2020-07-02,2,ukip,0.016756524,0.013270341,0.021009872
2020-07-04,1,con,0.429310159,0.404399211,0.455399149
2020-07-04,1,lab,0.371695734,0.348747188,0.39485981
2020-07-04,2,lib,0.072465347,0.06495341,0.081093243
2020-07-04,2,green,0.039728628,0.034390637,0.045975922
2020-07-04,2,ukip,0.016883287,0.013401606,0.021131441
2020-07-05,1,con,0.4293793,0.404364546,0.455786006
2020-07-05,1,lab,0.371404972,0.348615312,0.394676003
2020-07-05,2,lib,0.072361884,0.064841973,0.081028195
2020-07-05,2,green,0.039771519,0.034443724,0.046089162
2020-07-05,2,ukip,0.017015437,0.013527085,0.021247016
2020-07-07,1,con,0.42943212,0.404675419,0.455533584
2020-07-07,1,lab,0.371070001,0.348240129,0.394219746
2020-07-07,2,lib,0.072290642,0.064726278,0.081014986
2020-07-07,2,green,0.039843625,0.034469826,0.046142787
2020-07-07,2,ukip,0.017150175,0.01365537,0.021418425
2020-07-08,1,con,0.429565192,0.404983078,0.455544042
2020-07-08,1,lab,0.370824862,0.347860538,0.394020199
2020-07-08,2,lib,0.072151979,0.064578954,0.080888659
2020-07-08,2,green,0.039893625,0.034522902,0.046246533
2020-07-08,2,ukip,0.017283885,0.013734824,0.021607475
2020-07-10,1,con,0.429625584,0.405042724,0.455597869
2020-07-10,1,lab,0.370604253,0.347636335,0.39367549
2020-07-10,2,lib,0.07209496,0.064499164,0.080808869
2020-07-10,2,green,0.03994768,0.034577791,0.046320345
2020-07-10,2,ukip,0.017401645,0.013863414,0.021796252
2020-07-11,1,con,0.429757067,0.405283028,0.455600251
2020-07-11,1,lab,0.370250967,0.347113232,0.393242061
2020-07-11,2,lib,0.072060639,0.064451487,0.080711174
2020-07-11,2,green,0.039970094,0.034634086,0.046386316
2020-07-11,2,ukip,0.017529607,0.014001529,0.021892633
2020-07-13,1,con,0.429737965,0.405156756,0.455572149
2020-07-13,1,lab,0.370031563,0.346236597,0.39303102
2020-07-13,2,lib,0.071980811,0.064377841,0.080565821
2020-07-13,2,green,0.040013993,0.034652595,0.046448555
2020-07-13,2,ukip,0.017664161,0.014112116,0.022017592
2020-07-14,1,con,0.429659025,0.405078071,0.455865442
2020-07-14,1,lab,0.369773065,0.346073161,0.392895706
2020-07-14,2,lib,0.07189184,0.064346981,0.080509328
2020-07-14,2,green,0.04005245,0.034708203,0.046528812
2020-07-14,2,ukip,0.017787668,0.014198613,0.022160663
2020-07-16,1,con,0.429803281,0.405032062,0.455478036
2020-07-16,1,lab,0.369561618,0.345949503,0.392721807
2020-07-16,2,lib,0.071766851,0.064253485,0.080354157
2020-07-16,2,green,0.040090256,0.034759641,0.04657262
2020-07-16,2,ukip,0.017907362,0.014290414,0.022318986
2020-07-17,1,con,0.429789632,0.405095715,0.455608617
2020-07-17,1,lab,0.369398475,0.345878325,0.392389158
2020-07-17,2,lib,0.071702888,0.064159608,0.080188482
2020-07-17,2,green,0.040172166,0.034765498,0.046653064
2020-07-17,2,ukip,0.018026179,0.014387895,0.022489274
2020-07-19,1,con,0.429723832,0.404972958,0.455411408
2020-07-19,1,lab,0.369382324,0.34584774,0.392157855
2020-07-19,2,lib,0.071654612,0.064123372,0.080025786
2020-07-19,2,green,0.040229445,0.034771102,0.046742837
2020-07-19,2,ukip,0.01815656,0.014472314,0.022551586
2020-07-20,1,con,0.42972906,0.405284871,0.455527922
2020-07-20,1,lab,0.369220669,0.345766559,0.391771782
2020-07-20,2,lib,0.071564687,0.064044747,0.079991343
2020-07-20,2,green,0.04028548,0.034788312,0.04678434
2020-07-20,2,ukip,0.018297854,0.014564676,0.022704729
2020-07-22,1,con,0.429733677,0.40522852,0.455462317
2020-07-22,1,lab,0.369062894,0.345578835,0.391423079
2020-07-22,2,lib,0.071504089,0.064003479,0.079940245
2020-07-22,2,green,0.040361282,0.034797481,0.046865776
2020-07-22,2,ukip,0.018437935,0.014661598,0.022849535
2020-07-24,1,con,0.429583826,0.405088681,0.455175535
2020-07-24,1,lab,0.368963814,0.34548286,0.391344826
2020-07-24,2,lib,0.071439091,0.063927543,0.079876711
2020-07-24,2,green,0.040420819,0.03482538,0.046916597
2020-07-24,2,ukip,0.01855343,0.014786816,0.022962298
2020-07-25,1,con,0.429327219,0.404599113,0.45491292
2020-07-25,1,lab,0.368905826,0.344926366,0.391353837
2020-07-25,2,lib,0.071393492,0.063891687,0.079795194
2020-07-25,2,green,0.040476594,0.034905205,0.04701174
2020-07-25,2,ukip,0.018683141,0.014941132,0.023146186
2020-07-27,1,con,0.42923902,0.404371741,0.454703509
2020-07-27,1,lab,0.368874161,0.345110619,0.391296615
2020-07-27,2,lib,0.0713009,0.063823015,0.079706401
2020-07-27,2,green,0.040538318,0.034957875,0.04713205
2020-07-27,2,ukip,0.018810465,0.015062739,0.02328205
2020-07-28,1,con,0.428938661,0.40368674,0.45462928
2020-07-28,1,lab,0.368873182,0.345142639,0.391392805
2020-07-28,2,lib,0.071238807,0.063784868,0.07959884
2020-07-28,2,green,0.040624212,0.034999175,0.047232889
2020-07-28,2,ukip,0.018949323,0.015161778,0.023388538
2020-07-30,1,con,0.428483973,0.403504226,0.454337645
2020-07-30,1,lab,0.369035692,0.345253669,0.391579568
2020-07-30,2,lib,0.07117546,0.063699685,0.079620198
2020-07-30,2,green,0.040694971,0.035086313,0.047334511
2020-07-30,2,ukip,0.019101292,0.015272633,0.023544214
2020-07-31,1,con,0.428106083,0.403015777,0.453912276
2020-07-31,1,lab,0.369083716,0.345590688,0.391699256
2020-07-31,2,lib,0.071126302,0.063630464,0.079535377
2020-07-31,2,green,0.040768625,0.035149892,0.047429311
2020-07-31,2,ukip,0.019230214,0.015356068,0.023684252
2020-08-02,1,con,0.427742647,0.402691604,0.453380832
2020-08-02,1,lab,0.369191579,0.345869503,0.391650521
2020-08-02,2,lib,0.071055606,0.063594568,0.079528895
2020-08-02,2,green,0.040859071,0.03523356,0.047512492
2020-08-02,2,ukip,0.019371966,0.015461282,0.023833089
2020-08-03,1,con,0.427246621,0.402392529,0.452674719
2020-08-03,1,lab,0.369305241,0.34624197,0.391996256
2020-08-03,2,lib,0.070991657,0.063545337,0.0794993
2020-08-03,2,green,0.040937179,0.035337301,0.047570442
2020-08-03,2,ukip,0.019529246,0.015579886,0.023974707
2020-08-05,1,con,0.426743659,0.40215236,0.452510723
2020-08-05,1,lab,0.369600756,0.346831211,0.392300956
2020-08-05,2,lib,0.070937832,0.063462856,0.079415464
2020-08-05,2,green,0.041024703,0.035452397,0.047656878
2020-08-05,2,ukip,0.019668266,0.015666911,0.024121345
2020-08-06,1,con,0.426223312,0.401603389,0.451499785
2020-08-06,1,lab,0.36988353,0.346879553,0.392403496
2020-08-06,2,lib,0.070838666,0.063438147,0.079361546
2020-08-06,2,green,0.041126415,0.035539053,0.047740771
2020-08-06,2,ukip,0.019823124,0.015793428,0.024298976
2020-08-08,1,con,0.425565497,0.40112141,0.450816775
2020-08-08,1,lab,0.370233381,0.347125929,0.392559152
2020-08-08,2,lib,0.070772202,0.06348494,0.079297154
2020-08-08,2,green,0.041215671,0.035655092,0.047842389
2020-08-08,2,ukip,0.01995662,0.015917515,0.024405291
2020-08-09,1,con,0.42487806,0.400080443,0.450062156
2020-08-09,1,lab,0.370497642,0.34765386,0.393054256
2020-08-09,2,lib,0.07074104,0.063529482,0.079146327
2020-08-09,2,green,0.041304928,0.035740189,0.047900715
2020-08-09,2,ukip,0.020104708,0.016035022,0.024525064
2020-08-11,1,con,0.424275177,0.399312646,0.44927244
2020-08-11,1,lab,0.370819419,0.347897247,0.393428823
2020-08-11,2,lib,0.070720237,0.063448695,0.079019226
2020-08-11,2,green,0.041375355,0.035807594,0.047961322
2020-08-11,2,ukip,0.020255465,0.016163619,0.024693077
2020-08-12,1,con,0.423637704,0.397858324,0.448643008
2020-08-12,1,lab,0.371278461,0.348146889,0.393946283
2020-08-12,2,lib,0.070676992,0.063355886,0.07901709
2020-08-12,2,green,0.041454949,0.0358849,0.048027952
2020-08-12,2,ukip,0.02039209,0.016312982,0.024859741
2020-08-14,1,con,0.422864104,0.397262941,0.448017287
2020-08-14,1,lab,0.371782295,0.348478726,0.394195777
2020-08-14,2,lib,0.070682219,0.063416362,0.079050855
2020-08-14,2,green,0.04155414,0.03596339,0.048132165
2020-08-14,2,ukip,0.020507261,0.016437231,0.025048825
2020-08-16,1,con,0.422279124,0.396771349,0.447068264
2020-08-16,1,lab,0.372187764,0.348742795,0.39472298
2020-08-16,2,lib,0.070668748,0.063307754,0.078998644
2020-08-16,2,green,0.041654017,0.036036074,0.048229571
2020-08-16,2,ukip,0.020659403,0.016553855,0.025215519
2020-08-17,1,con,0.421372871,0.396001704,0.446509679
2020-08-17,1,lab,0.372643344,0.349083256,0.395226908
2020-08-17,2,lib,0.070654275,0.06319889,0.078884067
2020-08-17,2,green,0.041721806,0.036123491,0.048318032
2020-08-17,2,ukip,0.020811196,0.016681832,0.025428881
2020-08-19,1,con,0.420623843,0.395343571,0.445862367
2020-08-19,1,lab,0.373035566,0.349696116,0.395810716
2020-08-19,2,lib,0.070584873,0.063184537,0.078857161
2020-08-19,2,green,0.041807515,0.036231537,0.048405626
2020-08-19,2,ukip,0.020943035,0.01682054,0.0256765
2020-08-20,1,con,0.419773743,0.394708407,0.445509559
2020-08-20,1,lab,0.373606703,0.350029585,0.396394055
2020-08-20,2,lib,0.070578879,0.063258089,0.078833248
2020-08-20,2,green,0.041904844,0.03627512,0.048509501
